@relation urlClassifyTrainData

@attribute Label {SOHOA,BATDONGSAN,DULICH,THOITRANG}
@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute 8 numeric
@attribute 9 numeric
@attribute 10 numeric
@attribute 11 numeric
@attribute 12 numeric
@attribute 13 numeric
@attribute 14 numeric
@attribute 15 numeric
@attribute 16 numeric
@attribute 17 numeric
@attribute 18 numeric
@attribute 19 numeric
@attribute 20 numeric
@attribute 21 numeric
@attribute 22 numeric
@attribute 23 numeric
@attribute 24 numeric
@attribute 25 numeric
@attribute 26 numeric
@attribute 27 numeric
@attribute 28 numeric
@attribute 29 numeric
@attribute 30 numeric
@attribute 31 numeric
@attribute 32 numeric
@attribute 33 numeric
@attribute 34 numeric
@attribute 35 numeric
@attribute 36 numeric
@attribute 37 numeric
@attribute 38 numeric
@attribute 39 numeric
@attribute 40 numeric
@attribute 41 numeric
@attribute 42 numeric
@attribute 43 numeric
@attribute 44 numeric
@attribute 45 numeric
@attribute 46 numeric
@attribute 47 numeric
@attribute 48 numeric
@attribute 49 numeric
@attribute 50 numeric
@attribute 51 numeric
@attribute 52 numeric
@attribute 53 numeric
@attribute 54 numeric
@attribute 55 numeric
@attribute 56 numeric
@attribute 57 numeric
@attribute 58 numeric
@attribute 59 numeric
@attribute 60 numeric
@attribute 61 numeric
@attribute 62 numeric
@attribute 63 numeric
@attribute 64 numeric
@attribute 65 numeric
@attribute 66 numeric
@attribute 67 numeric
@attribute 68 numeric
@attribute 69 numeric
@attribute 70 numeric
@attribute 71 numeric
@attribute 72 numeric
@attribute 73 numeric
@attribute 74 numeric
@attribute 75 numeric
@attribute 76 numeric
@attribute 77 numeric
@attribute 78 numeric
@attribute 79 numeric
@attribute 80 numeric
@attribute 81 numeric
@attribute 82 numeric
@attribute 83 numeric
@attribute 84 numeric
@attribute 85 numeric
@attribute 86 numeric
@attribute 87 numeric
@attribute 88 numeric
@attribute 89 numeric
@attribute 90 numeric

@data
SOHOA,0.011338,0.006803,0.002268,0.002268,0.23356,0.002268,0.043084,0.002268,0.210884,0.002268,0.002268,0.002268,0.002268,0.056689,0.002268,0.002268,0.002268,0.002268,0.020408,0.002268,0.002268,0.002268,0.006803,0.002268,0.002268,0.011338,0.020408,0.006803,0.002268,0.020408,0.002268,0.002268,0.006803,0.002268,0.002268,0.002268,0.002268,0.002268,0.011338,0.002268,0.002268,0.002268,0.002268,0.002268,0.002268,0.006803,0.002268,0.002268,0.002268,0.015873,0.002268,0.015873,0.002268,0.002268,0.002268,0.002268,0.020408,0.002268,0.002268,0.002268,0.006803,0.002268,0.002268,0.011338,0.006803,0.020408,0.002268,0.002268,0.011338,0.006803,0.002268,0.002268,0.002268,0.002268,0.002268,0.002268,0.006803,0.002268,0.002268,0.020408,0.002268,0.002268,0.006803,0.002268,0.002268,0.002268,0.002268,0.011338,0.011338,0.015873,0.002268
SOHOA,0.004785,0.004785,0.004785,0.004785,0.129187,0.004785,0.004785,0.004785,0.004785,0.014354,0.004785,0.004785,0.004785,0.023923,0.023923,0.014354,0.033493,0.004785,0.004785,0.004785,0.014354,0.004785,0.004785,0.004785,0.004785,0.004785,0.004785,0.004785,0.004785,0.004785,0.004785,0.004785,0.004785,0.004785,0.004785,0.004785,0.004785,0.004785,0.004785,0.004785,0.033493,0.023923,0.004785,0.004785,0.004785,0.110048,0.004785,0.004785,0.004785,0.004785,0.004785,0.033493,0.004785,0.014354,0.004785,0.004785,0.004785,0.004785,0.004785,0.014354,0.004785,0.004785,0.004785,0.004785,0.004785,0.014354,0.004785,0.004785,0.033493,0.023923,0.004785,0.004785,0.023923,0.014354,0.004785,0.004785,0.004785,0.014354,0.004785,0.033493,0.004785,0.014354,0.004785,0.004785,0.004785,0.004785,0.004785,0.004785,0.004785,0.014354,0.004785
THOITRANG,0.008451,0.002817,0.002817,0.002817,0.002817,0.002817,0.002817,0.002817,0.014085,0.002817,0.008451,0.002817,0.002817,0.002817,0.002817,0.002817,0.002817,0.014085,0.002817,0.002817,0.002817,0.002817,0.002817,0.002817,0.002817,0.002817,0.008451,0.002817,0.008451,0.008451,0.002817,0.002817,0.002817,0.008451,0.002817,0.002817,0.014085,0.008451,0.002817,0.002817,0.008451,0.002817,0.002817,0.002817,0.002817,0.008451,0.008451,0.002817,0.002817,0.002817,0.002817,0.329577,0.002817,0.019718,0.025352,0.002817,0.002817,0.025352,0.008451,0.002817,0.019718,0.002817,0.138028,0.002817,0.002817,0.014085,0.008451,0.002817,0.002817,0.002817,0.008451,0.002817,0.002817,0.008451,0.002817,0.002817,0.014085,0.019718,0.002817,0.047887,0.002817,0.002817,0.002817,0.002817,0.002817,0.002817,0.002817,0.002817,0.002817,0.002817,0.008451
DULICH,0.027848,0.002532,0.007595,0.002532,0.002532,0.002532,0.002532,0.002532,0.002532,0.002532,0.027848,0.134177,0.002532,0.017722,0.032911,0.007595,0.007595,0.007595,0.002532,0.002532,0.002532,0.002532,0.002532,0.002532,0.002532,0.002532,0.002532,0.002532,0.002532,0.007595,0.002532,0.002532,0.002532,0.007595,0.007595,0.007595,0.007595,0.012658,0.007595,0.002532,0.002532,0.002532,0.002532,0.002532,0.007595,0.002532,0.002532,0.002532,0.002532,0.002532,0.002532,0.007595,0.007595,0.002532,0.002532,0.002532,0.002532,0.002532,0.022785,0.032911,0.002532,0.002532,0.002532,0.002532,0.002532,0.017722,0.265823,0.007595,0.002532,0.012658,0.017722,0.002532,0.002532,0.007595,0.002532,0.002532,0.017722,0.002532,0.002532,0.002532,0.007595,0.007595,0.002532,0.027848,0.007595,0.022785,0.012658,0.007595,0.007595,0.007595,0.002532
BATDONGSAN,0.004525,0.004525,0.013575,0.004525,0.004525,0.022624,0.004525,0.004525,0.004525,0.004525,0.013575,0.004525,0.004525,0.004525,0.004525,0.004525,0.004525,0.004525,0.004525,0.013575,0.013575,0.004525,0.004525,0.004525,0.013575,0.013575,0.013575,0.004525,0.004525,0.004525,0.013575,0.004525,0.049774,0.022624,0.004525,0.022624,0.031674,0.004525,0.013575,0.004525,0.013575,0.013575,0.004525,0.013575,0.004525,0.049774,0.004525,0.013575,0.067873,0.013575,0.004525,0.013575,0.004525,0.031674,0.004525,0.013575,0.004525,0.004525,0.058824,0.004525,0.004525,0.004525,0.004525,0.004525,0.004525,0.004525,0.013575,0.004525,0.004525,0.004525,0.004525,0.004525,0.004525,0.013575,0.013575,0.004525,0.031674,0.004525,0.004525,0.031674,0.013575,0.022624,0.013575,0.004525,0.004525,0.004525,0.004525,0.013575,0.004525,0.004525,0.004525
SOHOA,0.002227,0.006682,0.002227,0.006682,0.487751,0.002227,0.002227,0.01559,0.060134,0.002227,0.002227,0.002227,0.002227,0.002227,0.006682,0.002227,0.002227,0.002227,0.002227,0.006682,0.011136,0.028953,0.002227,0.002227,0.002227,0.024499,0.006682,0.002227,0.002227,0.006682,0.002227,0.002227,0.002227,0.006682,0.006682,0.002227,0.01559,0.002227,0.011136,0.002227,0.006682,0.002227,0.002227,0.002227,0.002227,0.002227,0.002227,0.002227,0.002227,0.002227,0.002227,0.091314,0.01559,0.002227,0.002227,0.002227,0.002227,0.002227,0.002227,0.002227,0.002227,0.006682,0.002227,0.002227,0.002227,0.002227,0.002227,0.002227,0.002227,0.002227,0.002227,0.002227,0.002227,0.006682,0.002227,0.002227,0.002227,0.006682,0.002227,0.002227,0.002227,0.002227,0.002227,0.002227,0.002227,0.002227,0.002227,0.002227,0.006682,0.002227,0.002227
DULICH,0.001357,0.001357,0.001357,0.001357,0.001357,0.001357,0.001357,0.001357,0.001357,0.001357,0.001357,0.590231,0.001357,0.012212,0.004071,0.001357,0.001357,0.001357,0.004071,0.006784,0.001357,0.004071,0.001357,0.001357,0.001357,0.001357,0.001357,0.001357,0.001357,0.004071,0.001357,0.001357,0.001357,0.006784,0.001357,0.001357,0.001357,0.001357,0.001357,0.001357,0.004071,0.001357,0.001357,0.004071,0.001357,0.001357,0.004071,0.004071,0.001357,0.001357,0.004071,0.004071,0.001357,0.001357,0.001357,0.006784,0.004071,0.001357,0.017639,0.001357,0.001357,0.001357,0.006784,0.012212,0.001357,0.004071,0.023066,0.001357,0.009498,0.017639,0.001357,0.004071,0.004071,0.004071,0.001357,0.001357,0.001357,0.001357,0.001357,0.058345,0.006784,0.001357,0.009498,0.001357,0.004071,0.001357,0.069199,0.001357,0.001357,0.001357,0.001357
DULICH,0.007752,0.017054,0.00155,0.00155,0.00155,0.00155,0.00155,0.00155,0.007752,0.004651,0.00155,0.00155,0.00155,0.00155,0.007752,0.00155,0.007752,0.00155,0.00155,0.00155,0.004651,0.007752,0.00155,0.00155,0.00155,0.007752,0.007752,0.00155,0.004651,0.00155,0.004651,0.00155,0.010853,0.00155,0.00155,0.004651,0.00155,0.004651,0.00155,0.00155,0.00155,0.00155,0.017054,0.00155,0.004651,0.010853,0.00155,0.010853,0.035659,0.017054,0.013953,0.04186,0.00155,0.010853,0.00155,0.004651,0.004651,0.00155,0.066667,0.023256,0.00155,0.00155,0.007752,0.00155,0.03876,0.017054,0.125581,0.094574,0.004651,0.072868,0.007752,0.04186,0.007752,0.007752,0.00155,0.004651,0.004651,0.00155,0.00155,0.004651,0.004651,0.00155,0.004651,0.020155,0.007752,0.00155,0.00155,0.017054,0.00155,0.066667,0.00155
BATDONGSAN,0.007092,0.007092,0.007092,0.007092,0.007092,0.007092,0.007092,0.007092,0.007092,0.021277,0.007092,0.007092,0.007092,0.049645,0.007092,0.007092,0.007092,0.007092,0.021277,0.021277,0.007092,0.007092,0.007092,0.007092,0.007092,0.007092,0.021277,0.007092,0.007092,0.007092,0.007092,0.007092,0.078014,0.007092,0.007092,0.007092,0.021277,0.007092,0.021277,0.007092,0.021277,0.007092,0.007092,0.007092,0.021277,0.007092,0.007092,0.007092,0.007092,0.06383,0.021277,0.007092,0.007092,0.007092,0.007092,0.007092,0.007092,0.007092,0.007092,0.021277,0.007092,0.007092,0.007092,0.007092,0.007092,0.007092,0.007092,0.007092,0.007092,0.035461,0.007092,0.007092,0.007092,0.007092,0.007092,0.007092,0.007092,0.007092,0.007092,0.007092,0.007092,0.021277,0.007092,0.007092,0.007092,0.007092,0.007092,0.007092,0.007092,0.007092,0.007092
DULICH,0.005199,0.001733,0.005199,0.005199,0.005199,0.001733,0.001733,0.001733,0.008666,0.001733,0.001733,0.032929,0.001733,0.012132,0.012132,0.001733,0.001733,0.001733,0.001733,0.005199,0.001733,0.001733,0.001733,0.001733,0.001733,0.001733,0.005199,0.001733,0.001733,0.001733,0.001733,0.001733,0.015598,0.001733,0.001733,0.001733,0.001733,0.005199,0.001733,0.001733,0.001733,0.001733,0.001733,0.001733,0.001733,0.001733,0.001733,0.001733,0.043328,0.005199,0.008666,0.008666,0.005199,0.001733,0.001733,0.001733,0.001733,0.001733,0.046794,0.012132,0.001733,0.001733,0.001733,0.001733,0.001733,0.001733,0.109185,0.001733,0.005199,0.008666,0.015598,0.275563,0.005199,0.005199,0.001733,0.005199,0.015598,0.005199,0.001733,0.071057,0.019064,0.008666,0.005199,0.015598,0.008666,0.005199,0.064125,0.005199,0.005199,0.005199,0.001733
THOITRANG,0.001842,0.001842,0.001842,0.001842,0.001842,0.012891,0.001842,0.001842,0.012891,0.001842,0.001842,0.005525,0.001842,0.023941,0.005525,0.001842,0.005525,0.005525,0.027624,0.009208,0.005525,0.001842,0.001842,0.001842,0.001842,0.001842,0.001842,0.001842,0.001842,0.001842,0.001842,0.009208,0.005525,0.001842,0.001842,0.001842,0.001842,0.001842,0.005525,0.001842,0.001842,0.001842,0.001842,0.001842,0.001842,0.005525,0.005525,0.001842,0.001842,0.009208,0.001842,0.561694,0.001842,0.016575,0.001842,0.001842,0.001842,0.001842,0.001842,0.001842,0.001842,0.001842,0.001842,0.001842,0.009208,0.005525,0.001842,0.016575,0.005525,0.001842,0.005525,0.001842,0.001842,0.001842,0.001842,0.005525,0.001842,0.001842,0.005525,0.075506,0.001842,0.005525,0.001842,0.005525,0.009208,0.005525,0.001842,0.001842,0.001842,0.001842,0.001842
DULICH,0.001664,0.001664,0.001664,0.001664,0.001664,0.001664,0.001664,0.004992,0.001664,0.001664,0.001664,0.56406,0.011647,0.001664,0.064892,0.001664,0.001664,0.008319,0.004992,0.001664,0.001664,0.001664,0.001664,0.001664,0.001664,0.001664,0.001664,0.001664,0.001664,0.001664,0.001664,0.001664,0.001664,0.001664,0.001664,0.001664,0.001664,0.008319,0.001664,0.001664,0.024958,0.028286,0.004992,0.001664,0.001664,0.001664,0.001664,0.004992,0.004992,0.001664,0.001664,0.014975,0.001664,0.001664,0.001664,0.001664,0.001664,0.001664,0.004992,0.001664,0.001664,0.001664,0.001664,0.001664,0.001664,0.018303,0.011647,0.001664,0.001664,0.011647,0.001664,0.004992,0.001664,0.001664,0.001664,0.001664,0.001664,0.004992,0.001664,0.014975,0.021631,0.004992,0.001664,0.001664,0.011647,0.008319,0.004992,0.001664,0.001664,0.014975,0.004992
THOITRANG,0.013487,0.001927,0.001927,0.001927,0.001927,0.001927,0.001927,0.00578,0.013487,0.001927,0.009634,0.009634,0.00578,0.017341,0.063584,0.001927,0.001927,0.017341,0.001927,0.00578,0.001927,0.001927,0.001927,0.013487,0.001927,0.001927,0.001927,0.001927,0.001927,0.009634,0.001927,0.001927,0.001927,0.00578,0.001927,0.001927,0.021195,0.001927,0.00578,0.001927,0.001927,0.001927,0.001927,0.001927,0.00578,0.00578,0.00578,0.001927,0.001927,0.001927,0.001927,0.00578,0.00578,0.001927,0.001927,0.001927,0.00578,0.001927,0.001927,0.00578,0.001927,0.001927,0.021195,0.001927,0.001927,0.001927,0.001927,0.001927,0.00578,0.00578,0.001927,0.00578,0.001927,0.00578,0.001927,0.001927,0.00578,0.260116,0.001927,0.175337,0.001927,0.05973,0.05973,0.017341,0.00578,0.001927,0.001927,0.001927,0.001927,0.00578,0.001927
THOITRANG,0.008977,0.001795,0.005386,0.001795,0.001795,0.001795,0.001795,0.019749,0.001795,0.005386,0.001795,0.001795,0.005386,0.001795,0.13465,0.001795,0.109515,0.023339,0.001795,0.005386,0.005386,0.005386,0.001795,0.005386,0.001795,0.001795,0.044883,0.001795,0.005386,0.008977,0.001795,0.001795,0.001795,0.005386,0.001795,0.005386,0.005386,0.001795,0.005386,0.001795,0.005386,0.001795,0.005386,0.001795,0.001795,0.012567,0.001795,0.001795,0.001795,0.012567,0.001795,0.213645,0.001795,0.005386,0.001795,0.001795,0.005386,0.001795,0.001795,0.012567,0.001795,0.001795,0.012567,0.008977,0.001795,0.016158,0.001795,0.008977,0.005386,0.005386,0.001795,0.001795,0.001795,0.005386,0.001795,0.001795,0.001795,0.02693,0.012567,0.066427,0.008977,0.005386,0.001795,0.012567,0.008977,0.001795,0.001795,0.001795,0.008977,0.012567,0.001795
BATDONGSAN,0.001972,0.001972,0.017751,0.017751,0.001972,0.017751,0.001972,0.04142,0.001972,0.001972,0.001972,0.001972,0.001972,0.013807,0.001972,0.001972,0.001972,0.001972,0.001972,0.017751,0.053254,0.037475,0.001972,0.001972,0.001972,0.001972,0.005917,0.001972,0.005917,0.013807,0.017751,0.001972,0.183432,0.069034,0.005917,0.001972,0.025641,0.005917,0.009862,0.001972,0.001972,0.005917,0.001972,0.001972,0.001972,0.005917,0.001972,0.001972,0.017751,0.005917,0.001972,0.009862,0.001972,0.001972,0.005917,0.001972,0.001972,0.001972,0.001972,0.009862,0.001972,0.001972,0.001972,0.001972,0.009862,0.001972,0.001972,0.013807,0.005917,0.013807,0.001972,0.001972,0.001972,0.005917,0.001972,0.009862,0.005917,0.009862,0.001972,0.005917,0.001972,0.021696,0.13215,0.013807,0.013807,0.001972,0.001972,0.001972,0.001972,0.013807,0.001972
THOITRANG,0.008485,0.003636,0.001212,0.001212,0.001212,0.001212,0.001212,0.003636,0.001212,0.003636,0.001212,0.107879,0.020606,0.006061,0.403636,0.003636,0.127273,0.001212,0.001212,0.006061,0.003636,0.001212,0.001212,0.006061,0.001212,0.003636,0.003636,0.001212,0.001212,0.003636,0.001212,0.015758,0.001212,0.006061,0.001212,0.001212,0.001212,0.003636,0.001212,0.001212,0.006061,0.006061,0.003636,0.001212,0.001212,0.006061,0.001212,0.001212,0.003636,0.003636,0.001212,0.020606,0.001212,0.001212,0.054545,0.001212,0.001212,0.001212,0.001212,0.003636,0.003636,0.001212,0.001212,0.001212,0.001212,0.001212,0.001212,0.003636,0.006061,0.006061,0.003636,0.001212,0.001212,0.001212,0.001212,0.001212,0.001212,0.035152,0.001212,0.013333,0.001212,0.008485,0.001212,0.001212,0.001212,0.001212,0.003636,0.001212,0.003636,0.001212,0.001212
THOITRANG,0.002288,0.002288,0.002288,0.002288,0.002288,0.002288,0.002288,0.002288,0.002288,0.002288,0.006865,0.002288,0.002288,0.006865,0.034325,0.020595,0.006865,0.002288,0.002288,0.006865,0.006865,0.002288,0.002288,0.011442,0.002288,0.002288,0.029748,0.002288,0.002288,0.002288,0.002288,0.002288,0.002288,0.006865,0.002288,0.002288,0.020595,0.011442,0.002288,0.002288,0.002288,0.002288,0.006865,0.002288,0.006865,0.002288,0.006865,0.002288,0.002288,0.011442,0.002288,0.318078,0.006865,0.002288,0.011442,0.006865,0.002288,0.006865,0.002288,0.006865,0.002288,0.002288,0.011442,0.016018,0.002288,0.002288,0.006865,0.002288,0.002288,0.002288,0.002288,0.002288,0.006865,0.011442,0.016018,0.002288,0.006865,0.038902,0.002288,0.171625,0.002288,0.016018,0.002288,0.002288,0.002288,0.006865,0.002288,0.002288,0.002288,0.002288,0.002288
THOITRANG,0.001919,0.001919,0.001919,0.005758,0.005758,0.001919,0.001919,0.001919,0.001919,0.001919,0.001919,0.001919,0.001919,0.005758,0.009597,0.001919,0.001919,0.009597,0.013436,0.005758,0.005758,0.005758,0.001919,0.005758,0.001919,0.001919,0.001919,0.001919,0.001919,0.001919,0.001919,0.005758,0.001919,0.001919,0.001919,0.001919,0.001919,0.001919,0.005758,0.001919,0.005758,0.005758,0.001919,0.001919,0.001919,0.013436,0.005758,0.001919,0.001919,0.001919,0.001919,0.454894,0.001919,0.005758,0.005758,0.001919,0.001919,0.001919,0.001919,0.013436,0.001919,0.001919,0.005758,0.001919,0.001919,0.001919,0.005758,0.005758,0.001919,0.12476,0.001919,0.001919,0.009597,0.013436,0.005758,0.005758,0.005758,0.017274,0.001919,0.090211,0.001919,0.001919,0.001919,0.001919,0.001919,0.001919,0.001919,0.001919,0.001919,0.001919,0.001919
SOHOA,0.004695,0.004695,0.004695,0.004695,0.079812,0.014085,0.14554,0.248826,0.004695,0.004695,0.004695,0.004695,0.014085,0.004695,0.014085,0.014085,0.004695,0.004695,0.004695,0.014085,0.014085,0.004695,0.004695,0.004695,0.004695,0.004695,0.004695,0.004695,0.014085,0.004695,0.014085,0.004695,0.004695,0.004695,0.004695,0.004695,0.004695,0.004695,0.004695,0.004695,0.004695,0.004695,0.004695,0.004695,0.004695,0.014085,0.004695,0.004695,0.004695,0.014085,0.004695,0.004695,0.004695,0.014085,0.004695,0.004695,0.004695,0.004695,0.004695,0.004695,0.004695,0.004695,0.004695,0.004695,0.004695,0.004695,0.004695,0.004695,0.004695,0.014085,0.004695,0.004695,0.004695,0.004695,0.004695,0.004695,0.004695,0.004695,0.004695,0.004695,0.004695,0.004695,0.004695,0.004695,0.004695,0.004695,0.004695,0.004695,0.004695,0.004695,0.004695
THOITRANG,0.008403,0.002801,0.002801,0.002801,0.002801,0.008403,0.002801,0.002801,0.014006,0.002801,0.002801,0.002801,0.008403,0.002801,0.02521,0.002801,0.002801,0.008403,0.002801,0.02521,0.008403,0.002801,0.002801,0.030812,0.002801,0.002801,0.002801,0.002801,0.002801,0.008403,0.002801,0.002801,0.002801,0.002801,0.002801,0.002801,0.008403,0.002801,0.008403,0.002801,0.053221,0.002801,0.008403,0.002801,0.002801,0.014006,0.008403,0.002801,0.002801,0.008403,0.002801,0.333333,0.002801,0.008403,0.014006,0.002801,0.008403,0.014006,0.002801,0.002801,0.002801,0.002801,0.002801,0.002801,0.014006,0.002801,0.014006,0.002801,0.002801,0.008403,0.002801,0.002801,0.002801,0.008403,0.002801,0.002801,0.008403,0.02521,0.02521,0.047619,0.002801,0.002801,0.014006,0.030812,0.002801,0.002801,0.002801,0.002801,0.002801,0.008403,0.002801
SOHOA,0.002208,0.002208,0.006623,0.174393,0.002208,0.037528,0.103753,0.161148,0.028698,0.086093,0.002208,0.002208,0.002208,0.006623,0.002208,0.006623,0.002208,0.002208,0.006623,0.011038,0.006623,0.002208,0.002208,0.002208,0.002208,0.002208,0.015453,0.002208,0.002208,0.055188,0.033113,0.006623,0.002208,0.002208,0.002208,0.002208,0.002208,0.006623,0.006623,0.002208,0.002208,0.002208,0.002208,0.002208,0.006623,0.019868,0.002208,0.002208,0.002208,0.002208,0.002208,0.006623,0.002208,0.002208,0.006623,0.002208,0.006623,0.002208,0.006623,0.002208,0.002208,0.002208,0.002208,0.002208,0.002208,0.002208,0.002208,0.002208,0.002208,0.011038,0.002208,0.002208,0.002208,0.006623,0.002208,0.002208,0.002208,0.002208,0.002208,0.002208,0.002208,0.019868,0.002208,0.002208,0.002208,0.002208,0.002208,0.002208,0.002208,0.006623,0.006623
DULICH,0.010309,0.002062,0.039175,0.002062,0.002062,0.010309,0.002062,0.002062,0.002062,0.002062,0.002062,0.002062,0.002062,0.002062,0.010309,0.006186,0.002062,0.002062,0.002062,0.002062,0.006186,0.002062,0.002062,0.002062,0.002062,0.002062,0.006186,0.002062,0.002062,0.010309,0.002062,0.002062,0.002062,0.006186,0.002062,0.002062,0.026804,0.109278,0.043299,0.010309,0.018557,0.006186,0.010309,0.002062,0.010309,0.010309,0.002062,0.002062,0.006186,0.002062,0.006186,0.002062,0.002062,0.051546,0.002062,0.002062,0.006186,0.006186,0.224742,0.002062,0.051546,0.002062,0.002062,0.006186,0.002062,0.002062,0.010309,0.010309,0.002062,0.002062,0.002062,0.002062,0.002062,0.006186,0.002062,0.010309,0.002062,0.043299,0.002062,0.047423,0.018557,0.018557,0.002062,0.002062,0.002062,0.010309,0.002062,0.002062,0.002062,0.002062,0.002062
DULICH,0.002062,0.002062,0.006186,0.002062,0.002062,0.002062,0.002062,0.002062,0.002062,0.002062,0.002062,0.562887,0.010309,0.014433,0.002062,0.002062,0.002062,0.002062,0.002062,0.006186,0.010309,0.006186,0.002062,0.002062,0.002062,0.002062,0.002062,0.002062,0.002062,0.002062,0.002062,0.002062,0.002062,0.002062,0.002062,0.006186,0.002062,0.002062,0.002062,0.002062,0.006186,0.002062,0.002062,0.002062,0.002062,0.006186,0.002062,0.002062,0.002062,0.006186,0.002062,0.018557,0.002062,0.002062,0.006186,0.002062,0.002062,0.002062,0.006186,0.018557,0.002062,0.002062,0.002062,0.006186,0.002062,0.006186,0.002062,0.002062,0.006186,0.006186,0.010309,0.002062,0.002062,0.006186,0.006186,0.002062,0.002062,0.002062,0.002062,0.006186,0.006186,0.014433,0.006186,0.068041,0.026804,0.006186,0.002062,0.002062,0.002062,0.002062,0.002062
SOHOA,0.009597,0.001919,0.001919,0.001919,0.393474,0.017274,0.001919,0.009597,0.109405,0.017274,0.005758,0.001919,0.001919,0.001919,0.001919,0.005758,0.001919,0.001919,0.001919,0.001919,0.005758,0.001919,0.001919,0.001919,0.005758,0.001919,0.009597,0.001919,0.009597,0.005758,0.001919,0.005758,0.001919,0.001919,0.001919,0.001919,0.005758,0.005758,0.005758,0.005758,0.005758,0.001919,0.005758,0.017274,0.001919,0.009597,0.001919,0.001919,0.001919,0.001919,0.009597,0.005758,0.001919,0.001919,0.005758,0.009597,0.001919,0.009597,0.005758,0.001919,0.03263,0.001919,0.001919,0.001919,0.001919,0.090211,0.005758,0.001919,0.001919,0.005758,0.001919,0.001919,0.001919,0.001919,0.013436,0.005758,0.001919,0.001919,0.001919,0.009597,0.001919,0.009597,0.001919,0.005758,0.001919,0.001919,0.001919,0.001919,0.001919,0.001919,0.001919
THOITRANG,0.002786,0.002786,0.002786,0.002786,0.002786,0.119777,0.002786,0.013928,0.002786,0.002786,0.002786,0.002786,0.002786,0.013928,0.019499,0.002786,0.002786,0.002786,0.002786,0.002786,0.008357,0.002786,0.002786,0.002786,0.002786,0.002786,0.002786,0.002786,0.002786,0.002786,0.002786,0.002786,0.002786,0.002786,0.002786,0.002786,0.002786,0.008357,0.002786,0.002786,0.008357,0.002786,0.002786,0.002786,0.002786,0.002786,0.002786,0.002786,0.008357,0.002786,0.002786,0.142061,0.002786,0.108635,0.002786,0.002786,0.002786,0.002786,0.002786,0.002786,0.002786,0.002786,0.019499,0.002786,0.002786,0.019499,0.008357,0.002786,0.002786,0.002786,0.002786,0.002786,0.002786,0.008357,0.002786,0.008357,0.002786,0.108635,0.002786,0.097493,0.052925,0.013928,0.008357,0.002786,0.002786,0.002786,0.002786,0.002786,0.002786,0.008357,0.002786
DULICH,0.005637,0.005637,0.012401,0.001127,0.001127,0.001127,0.005637,0.001127,0.001127,0.003382,0.001127,0.718151,0.032694,0.001127,0.003382,0.001127,0.001127,0.001127,0.001127,0.001127,0.001127,0.003382,0.001127,0.001127,0.001127,0.001127,0.001127,0.003382,0.001127,0.003382,0.001127,0.001127,0.001127,0.007892,0.001127,0.001127,0.001127,0.001127,0.001127,0.005637,0.003382,0.001127,0.003382,0.001127,0.001127,0.001127,0.005637,0.010147,0.001127,0.010147,0.001127,0.012401,0.001127,0.003382,0.001127,0.003382,0.001127,0.001127,0.007892,0.005637,0.001127,0.001127,0.001127,0.001127,0.003382,0.007892,0.001127,0.001127,0.001127,0.001127,0.001127,0.001127,0.003382,0.001127,0.001127,0.003382,0.001127,0.001127,0.001127,0.012401,0.001127,0.001127,0.003382,0.001127,0.001127,0.010147,0.010147,0.001127,0.003382,0.001127,0.001127
DULICH,0.001957,0.013699,0.005871,0.001957,0.001957,0.013699,0.001957,0.005871,0.021526,0.001957,0.001957,0.107632,0.009785,0.005871,0.021526,0.001957,0.001957,0.001957,0.001957,0.005871,0.001957,0.017613,0.001957,0.021526,0.005871,0.001957,0.060665,0.005871,0.001957,0.005871,0.001957,0.005871,0.033268,0.001957,0.001957,0.021526,0.001957,0.001957,0.001957,0.001957,0.021526,0.064579,0.005871,0.001957,0.001957,0.005871,0.001957,0.001957,0.005871,0.009785,0.037182,0.013699,0.001957,0.005871,0.021526,0.005871,0.001957,0.017613,0.091977,0.005871,0.001957,0.017613,0.001957,0.005871,0.041096,0.001957,0.033268,0.001957,0.005871,0.02544,0.013699,0.001957,0.001957,0.005871,0.001957,0.001957,0.005871,0.001957,0.001957,0.017613,0.001957,0.001957,0.013699,0.013699,0.005871,0.005871,0.001957,0.001957,0.001957,0.001957,0.001957
